avgMonthlyIncome,incomeCV,expenseRatio,emiRatio,avgMonthlyBalance,bounceCount,accountAgeMonths,anomaly_score,anomalyFlag
157268.62,0.289,0.717,0.416,67266.4,1,44,0.18643016619661373,0
131058.15,0.327,0.677,0.357,125964.76,1,52,0.19030515828977318,0
82360.38,0.289,0.639,0.325,18405.93,0,46,0.1640045836361495,0
146506.51,0.337,0.632,0.297,105660.05,0,19,0.18920666266259817,0
83243.93,0.323,0.707,0.359,42834.47,2,23,0.1701132925261859,0
142555.79,0.269,0.584,0.385,107251.24,1,19,0.18551371391609722,0
147828.98,0.35,0.626,0.359,62425.08,2,58,0.16616074632783173,0
95265.89,0.322,0.645,0.419,31032.06,0,42,0.17772107019051947,0
144482.17,0.309,0.676,0.322,159258.89,0,49,0.17875755736286947,0
84358.93,0.261,0.576,0.387,65579.71,0,35,0.18654893836997122,0
77833.2,0.346,0.647,0.357,63092.5,1,44,0.18811360548689815,0
152484.99,0.338,0.671,0.353,81452.6,1,52,0.19429710759248164,0
147744.71,0.294,0.668,0.34,160252.26,0,19,0.18172274076767786,0
86134.71,0.328,0.598,0.331,64624.93,0,44,0.18779327920976246,0
137785.92,0.345,0.701,0.405,86221.9,1,24,0.19290213025151498,0
82040.32,0.337,0.681,0.386,78787.81,0,27,0.18953223846644623,0
146612.74,0.347,0.653,0.274,94664.54,0,59,0.1852038516409305,0
152124.24,0.258,0.623,0.359,60362.21,1,54,0.19045693100928446,0
81330.73,0.255,0.624,0.405,85047.41,2,50,0.15654922472725546,0
155361.24,0.321,0.547,0.392,149395.98,0,24,0.1857114089990527,0
135422.91,0.268,0.67,0.385,164549.67,2,25,0.1462892457848769,0
92976.78,0.287,0.659,0.359,40973.12,0,36,0.1868283761269947,0
124632.82,0.261,0.663,0.454,42409.37,1,23,0.17488486745223042,0
95232.0,0.272,0.614,0.336,54286.0,2,58,0.1557570263263694,0
78055.99,0.327,0.625,0.32,84575.68,0,59,0.18427795428843996,0
113797.14,0.327,0.569,0.259,43379.18,3,51,0.08757815485151188,0
82727.87,0.292,0.588,0.464,89370.36,1,45,0.1698914689063753,0
76253.06,0.272,0.654,0.467,63660.97,1,38,0.17037523618327283,0
113233.23,0.275,0.668,0.416,123293.3,0,48,0.1832787413692653,0
100530.69,0.323,0.565,0.409,90718.64,0,49,0.1831423308545278,0
149823.36,0.259,0.618,0.423,43373.78,0,38,0.18193747752493267,0
151079.52,0.291,0.668,0.422,78759.42,0,56,0.18913921146432022,0
118968.1,0.327,0.689,0.337,39348.29,0,45,0.18535085886533142,0
146763.18,0.268,0.664,0.44,53485.62,2,58,0.15093891230263506,0
92729.47,0.267,0.601,0.358,58630.06,1,36,0.1853762203636885,0
145540.45,0.319,0.632,0.391,159742.1,1,50,0.18025560925967848,0
149295.98,0.308,0.617,0.398,77317.03,0,26,0.1924640686021713,0
129215.43,0.32,0.7,0.36,89270.8,0,23,0.19495815642804776,0
77140.35,0.27,0.629,0.426,68694.35,0,57,0.1824299518431015,0
120009.78,0.254,0.645,0.435,121523.29,0,44,0.18139726277235785,0
153056.97,0.328,0.674,0.411,91202.5,0,56,0.19020280835194875,0
97103.83,0.282,0.699,0.355,113038.56,1,60,0.18702594993383637,0
86739.82,0.296,0.62,0.377,20482.32,1,35,0.1655398827676937,0
80795.24,0.342,0.668,0.368,72488.6,0,23,0.18853734192989446,0
76330.98,0.317,0.651,0.357,90956.26,2,22,0.16424082185180294,0
121583.48,0.309,0.635,0.255,100861.19,1,24,0.17251911921928137,0
129860.87,0.3,0.679,0.35,43757.87,1,18,0.18760674833229923,0
106395.06,0.296,0.715,0.311,63442.88,1,46,0.1849365577107024,0
143912.67,0.302,0.625,0.337,31855.63,1,30,0.17592497687000758,0
86218.68,0.302,0.601,0.352,70091.4,2,29,0.16053849737148868,0
77811.18,0.318,0.727,0.307,80904.27,2,19,0.156545455384267,0
156405.22,0.345,0.702,0.458,134342.76,0,23,0.17843827967344084,0
80098.4,0.346,0.644,0.422,39826.21,1,24,0.1823720448226332,0
100811.33,0.282,0.676,0.354,66936.04,1,46,0.19255169299997416,0
95352.18,0.317,0.691,0.354,89495.63,2,51,0.1726494164587769,0
144394.93,0.278,0.658,0.382,88034.62,0,58,0.1956135895545874,0
143692.99,0.341,0.643,0.371,103187.78,0,32,0.19465180978712293,0
129945.18,0.32,0.687,0.513,135222.11,2,40,0.1411843426680487,0
142670.84,0.303,0.622,0.382,124256.43,2,53,0.1633467314905271,0
152129.16,0.275,0.575,0.404,120009.48,0,35,0.18697089940581535,0
104026.13,0.299,0.591,0.376,101598.65,0,52,0.1903546746958793,0
89056.36,0.349,0.697,0.401,91115.3,2,53,0.17638812268166082,0
83643.05,0.32,0.648,0.415,28359.76,1,48,0.1783286881221668,0
80649.1,0.267,0.632,0.342,61846.51,1,34,0.18518909293382269,0
95642.04,0.258,0.612,0.345,65057.66,0,52,0.19392457623893367,0
147823.41,0.315,0.716,0.396,172134.1,2,57,0.15079761331707464,0
155464.68,0.336,0.683,0.333,153628.43,0,38,0.1836199100696812,0
83975.65,0.253,0.646,0.363,98949.11,1,30,0.182861310909807,0
136479.24,0.306,0.646,0.355,111216.51,0,42,0.19745762738985828,0
146414.73,0.256,0.618,0.336,93327.96,2,57,0.1607148993876718,0
126889.85,0.284,0.621,0.397,73867.21,0,20,0.1942629077274386,0
145319.01,0.296,0.635,0.381,58977.02,0,20,0.19398950043698665,0
118195.03,0.296,0.603,0.345,104017.45,2,26,0.157640186193088,0
107142.21,0.261,0.666,0.402,72633.26,0,24,0.1887423727832061,0
130631.88,0.325,0.677,0.406,136911.2,0,36,0.1838651332879015,0
155004.4,0.343,0.602,0.33,194658.27,0,46,0.16579155381566496,0
83421.26,0.287,0.634,0.355,69336.59,1,32,0.19049146399712918,0
154979.0,0.336,0.637,0.38,40097.28,0,40,0.17981579947865978,0
155829.17,0.296,0.688,0.273,51846.01,0,41,0.17980808678113952,0
91567.46,0.326,0.667,0.331,89735.66,2,55,0.1614022038708856,0
79483.53,0.309,0.66,0.383,21883.03,2,39,0.14775299660152913,0
132064.69,0.319,0.631,0.34,154272.97,0,43,0.18442671922549309,0
138448.84,0.323,0.722,0.378,142875.18,1,21,0.1865133257127582,0
151091.89,0.255,0.629,0.388,137771.76,0,19,0.19644711913921525,0
96106.13,0.325,0.679,0.317,116703.78,0,51,0.18469794388819294,0
101223.09,0.28,0.589,0.348,111755.75,1,53,0.184401965449081,0
82562.28,0.292,0.592,0.338,82877.56,0,57,0.18987057742683822,0
122048.11,0.34,0.638,0.382,133232.73,0,47,0.1864535347476176,0
149902.71,0.315,0.647,0.327,105233.96,0,27,0.19449773639792367,0
148855.4,0.265,0.666,0.352,37806.44,1,44,0.1807698202108221,0
144836.7,0.265,0.624,0.378,35493.89,1,36,0.17758703712221358,0
154161.89,0.299,0.638,0.409,89126.15,1,44,0.18910706688753876,0
93831.65,0.252,0.703,0.38,24456.49,2,58,0.15028578208346322,0
148910.57,0.298,0.632,0.338,76813.74,0,51,0.19619089778360888,0
148057.02,0.259,0.699,0.435,55328.38,0,55,0.1814665004323937,0
100028.84,0.297,0.727,0.254,111742.57,1,21,0.1650041468039014,0
87883.99,0.34,0.683,0.377,56501.98,1,49,0.19195635651146697,0
151724.8,0.3,0.618,0.336,111249.74,1,35,0.19240262023363036,0
146509.57,0.337,0.641,0.357,168844.99,0,45,0.17935493995354007,0
146991.09,0.27,0.711,0.432,127976.86,2,38,0.15576688369149133,0
132541.03,0.279,0.692,0.427,84325.62,1,25,0.18590825598749028,0
78736.08,0.331,0.72,0.404,67686.57,0,34,0.18273663033490606,0
131176.91,0.345,0.702,0.367,66756.05,0,21,0.19096147246371603,0
146380.87,0.346,0.664,0.427,60377.87,1,60,0.18706953726506886,0
147793.25,0.252,0.55,0.398,161458.48,1,47,0.1676284132134931,0
83410.9,0.329,0.557,0.321,27650.25,2,52,0.1266952815268544,0
95672.57,0.343,0.617,0.358,110877.1,1,56,0.18862821640906163,0
89150.8,0.341,0.666,0.304,21109.8,1,25,0.1567841035718927,0
90122.83,0.303,0.732,0.348,24683.03,2,34,0.15117135559946415,0
88387.39,0.289,0.561,0.341,67718.99,0,56,0.1841661562509147,0
107783.61,0.293,0.529,0.387,34593.75,0,59,0.17057181065570443,0
145868.22,0.271,0.498,0.405,135584.75,1,39,0.17018022830196056,0
96989.79,0.259,0.651,0.438,106115.63,0,38,0.17962443101862613,0
76819.76,0.253,0.668,0.433,47185.41,0,49,0.17290339473949168,0
152067.46,0.332,0.706,0.277,72340.65,0,35,0.1826343918759208,0
88162.9,0.26,0.578,0.45,20322.81,1,42,0.1448951393498834,0
151035.65,0.326,0.616,0.343,174126.53,0,47,0.18012439560251675,0
149513.9,0.251,0.609,0.351,93240.02,1,33,0.19286579438611084,0
90657.71,0.281,0.644,0.295,69792.64,1,22,0.17773349190889864,0
144023.07,0.297,0.647,0.439,39126.07,2,24,0.14925504865550177,0
93145.95,0.251,0.511,0.271,74161.96,0,55,0.18180741955669583,0
104340.14,0.342,0.738,0.329,52718.67,3,24,0.12795752126596832,0
76097.05,0.283,0.674,0.318,52588.8,1,47,0.1756815931459243,0
77377.87,0.265,0.655,0.389,54706.18,0,25,0.1826464436017049,0
122350.11,0.343,0.589,0.357,125820.82,2,32,0.15306981911203588,0
80973.12,0.302,0.615,0.325,85121.85,1,59,0.18138658583845307,0
153123.49,0.258,0.608,0.388,108891.28,2,48,0.1590482167856183,0
146544.57,0.251,0.601,0.427,150486.19,0,39,0.18111420000035788,0
143783.71,0.349,0.659,0.392,135337.34,2,32,0.16712626477805903,0
145205.49,0.297,0.697,0.343,58583.98,2,49,0.1628646979478121,0
146088.6,0.27,0.548,0.392,86882.52,2,51,0.14493863723716816,0
98888.98,0.281,0.689,0.322,99338.23,3,57,0.11702181644943538,0
91478.12,0.316,0.616,0.372,43150.56,1,22,0.18810262257875038,0
79776.62,0.288,0.635,0.39,29037.94,1,36,0.1747454010268057,0
154808.24,0.294,0.716,0.309,137110.98,1,21,0.18315880346320257,0
77337.22,0.307,0.668,0.392,23593.16,1,48,0.17146153540931303,0
126173.65,0.299,0.672,0.355,107198.74,1,50,0.19140259584878194,0
105027.59,0.332,0.678,0.368,130113.36,1,25,0.1845513278455706,0
145191.04,0.292,0.634,0.387,161096.54,4,39,0.07307832065264042,0
154388.22,0.288,0.576,0.352,115605.42,0,26,0.19885858625149527,0
145647.83,0.342,0.697,0.345,140997.83,1,33,0.1887770462994377,0
152107.13,0.333,0.685,0.324,54115.39,0,18,0.186499919908917,0
83200.63,0.251,0.666,0.362,54307.32,1,38,0.18482809371782427,0
145159.83,0.327,0.629,0.414,172778.47,1,25,0.16921362828177572,0
131447.48,0.277,0.78,0.406,66338.21,2,30,0.1557051352438421,0
121185.36,0.33,0.635,0.432,44899.61,0,21,0.18345675577668424,0
118399.5,0.339,0.631,0.388,117898.37,0,52,0.18969319966147813,0
155431.39,0.344,0.612,0.446,141535.62,0,43,0.1774907558862045,0
123632.23,0.309,0.595,0.346,93689.38,1,23,0.1891369970587488,0
79453.2,0.307,0.597,0.316,74475.95,0,42,0.18458221218126913,0
79108.7,0.268,0.683,0.334,73967.69,1,20,0.18442424079845338,0
111958.49,0.319,0.608,0.373,73563.78,0,29,0.19493958574215403,0
83458.25,0.341,0.669,0.382,80502.77,0,56,0.18819466489113462,0
114493.15,0.349,0.68,0.394,125051.5,2,45,0.17368732309328216,0
147911.58,0.277,0.617,0.305,173414.46,0,21,0.17876212381889484,0
79039.94,0.265,0.749,0.413,22568.0,0,44,0.15998372022577245,0
117936.11,0.325,0.586,0.323,77656.47,1,23,0.18354301860175176,0
138569.01,0.267,0.683,0.32,130636.6,1,22,0.18436874389107732,0
76657.06,0.327,0.704,0.425,23512.65,1,52,0.17077202192743562,0
151075.06,0.303,0.648,0.366,110293.1,1,33,0.19435153172921793,0
97795.4,0.275,0.595,0.418,36448.87,0,41,0.17638410542299698,0
143914.75,0.296,0.658,0.334,141796.11,1,59,0.18711970198197275,0
140766.22,0.277,0.593,0.341,145079.49,0,55,0.1923398935468983,0
89235.34,0.253,0.657,0.382,82402.16,0,18,0.1877328646656945,0
110315.5,0.281,0.659,0.393,93071.91,0,23,0.18844632746786183,0
134533.1,0.268,0.615,0.418,38864.49,0,28,0.1762366353180267,0
82872.37,0.292,0.654,0.356,83083.52,0,24,0.19409423619118155,0
76486.83,0.321,0.608,0.384,86007.53,1,42,0.18143489543948083,0
150436.27,0.321,0.683,0.394,121917.34,2,57,0.17033567297504676,0
94595.67,0.332,0.601,0.414,83684.74,0,56,0.18930703110851077,0
147947.27,0.299,0.606,0.423,35661.3,0,28,0.17335019103980015,0
108873.13,0.298,0.737,0.292,57340.04,0,31,0.182322036911102,0
140810.96,0.33,0.648,0.34,111981.85,2,22,0.16346913118276796,0
79580.8,0.349,0.652,0.408,67726.65,0,18,0.1839239712804439,0
121966.74,0.327,0.581,0.403,84626.57,4,59,0.08110015103491419,0
129524.5,0.292,0.72,0.347,144083.24,2,22,0.15865056685557938,0
96236.78,0.345,0.691,0.367,106343.61,2,47,0.17312712850738338,0
143710.99,0.337,0.725,0.303,34049.48,0,28,0.16944382373539751,0
81699.61,0.264,0.607,0.373,34888.91,0,38,0.17460382689544657,0
156011.31,0.271,0.622,0.362,167127.69,0,39,0.18551172972878266,0
79197.34,0.334,0.64,0.37,20826.65,2,29,0.14723020579375318,0
157155.55,0.253,0.675,0.348,116112.57,1,32,0.19155835541499305,0
109426.04,0.266,0.599,0.292,134178.22,0,58,0.18885679261014005,0
106331.4,0.296,0.614,0.357,56213.28,1,26,0.18876646136937342,0
150480.33,0.308,0.683,0.417,105071.03,2,32,0.16595188942310002,0
150968.76,0.284,0.737,0.376,111909.16,2,52,0.16336415406014498,0
110165.57,0.29,0.708,0.316,63000.94,1,40,0.18632571564446754,0
153985.66,0.291,0.679,0.362,95839.05,0,29,0.19812403758539254,0
156273.54,0.293,0.677,0.459,113278.42,1,19,0.18182829225224195,0
91290.64,0.251,0.688,0.408,39398.86,0,55,0.17710086851826634,0
77650.13,0.305,0.651,0.403,68702.73,1,36,0.18447457675287382,0
143699.73,0.266,0.646,0.29,130139.64,0,25,0.19222351216122657,0
148468.21,0.283,0.557,0.265,120729.7,1,39,0.1755270088675434,0
131894.74,0.264,0.626,0.396,60976.0,1,44,0.1867943672618883,0
154780.09,0.269,0.684,0.381,127887.8,0,38,0.19215000909293928,0
100339.25,0.349,0.651,0.326,83939.26,0,55,0.1892425204528298,0
139889.98,0.267,0.646,0.414,47782.56,1,45,0.18028268449094326,0
77533.63,0.313,0.626,0.332,67583.18,0,20,0.18750438974404343,0
139933.47,0.281,0.666,0.405,29364.16,1,54,0.1731258827397532,0
148825.15,0.305,0.709,0.361,53023.22,1,45,0.18572956845206767,0
152464.11,0.265,0.67,0.372,41365.38,3,37,0.11015042961482102,0
149630.08,0.283,0.67,0.323,189384.46,0,22,0.1666232025127185,0
122064.3,0.27,0.774,0.458,134699.49,0,59,0.1680957609929431,0
111780.23,0.326,0.559,0.46,38159.06,1,41,0.1628967359283221,0
78102.95,0.326,0.675,0.396,53553.54,0,38,0.18241366468135656,0
91105.44,0.305,0.529,0.393,76130.02,1,44,0.17443843758097538,0
79841.51,0.27,0.629,0.389,21662.12,0,50,0.16621646065420292,0
93091.64,0.281,0.776,0.486,43511.82,0,33,0.16804397726489773,0
81876.14,0.341,0.673,0.328,42802.21,0,47,0.1818784855484022,0
132113.47,0.257,0.616,0.333,72160.19,0,53,0.19691160757037623,0
88346.85,0.256,0.651,0.323,56357.21,0,30,0.1865270530789248,0
144131.72,0.292,0.767,0.326,29284.95,0,25,0.16997986524948716,0
98797.2,0.301,0.641,0.33,24442.32,1,24,0.17374315045300648,0
121934.28,0.339,0.675,0.365,106991.87,0,27,0.1929806386424241,0
95047.27,0.265,0.655,0.366,90397.69,1,55,0.18699444769940077,0
120244.79,0.28,0.707,0.301,58886.53,0,22,0.18669904639185964,0
95539.67,0.273,0.651,0.255,92870.06,0,36,0.17968110208308352,0
135370.19,0.268,0.666,0.36,89339.24,2,57,0.16178648016612934,0
150476.53,0.281,0.693,0.366,156100.93,0,38,0.18559197763408614,0
136782.42,0.287,0.679,0.399,70764.11,0,49,0.18922699605970167,0
103044.28,0.323,0.684,0.392,66470.58,1,25,0.19463244689162323,0
133419.76,0.331,0.54,0.271,29539.79,0,37,0.16231845391523803,0
115437.35,0.257,0.709,0.333,69315.01,1,42,0.18698929870920444,0
156594.94,0.312,0.643,0.337,52764.85,3,40,0.11316800729866294,0
77786.05,0.345,0.629,0.386,54517.6,1,47,0.18296304848875544,0
82287.0,0.326,0.657,0.45,94267.14,0,35,0.17704814546204445,0
114041.35,0.333,0.571,0.328,40268.87,0,40,0.17757658162389456,0
145468.0,0.301,0.568,0.421,88555.79,1,51,0.17757045396484789,0
97836.67,0.284,0.771,0.409,76458.33,0,24,0.18276708278077408,0
107072.37,0.276,0.681,0.365,121279.86,1,53,0.18838410931633337,0
150193.22,0.349,0.658,0.32,93074.91,0,49,0.1907050916122412,0
147838.07,0.347,0.623,0.406,72563.4,1,45,0.19091106897954918,0
111002.72,0.275,0.685,0.346,135169.66,2,42,0.15531266206836908,0
85970.79,0.261,0.619,0.418,31844.15,0,30,0.17389222150699868,0
96720.52,0.283,0.633,0.333,32196.63,1,33,0.17807425250474673,0
156582.98,0.286,0.596,0.275,66716.32,0,46,0.18941381878392916,0
123177.76,0.34,0.657,0.371,105061.39,2,50,0.17047925879832848,0
91858.06,0.26,0.635,0.281,57920.18,0,36,0.182363932593958,0
89470.71,0.266,0.585,0.278,29334.86,2,46,0.12121027961982322,0
147442.83,0.321,0.633,0.416,106756.44,0,23,0.19076163362813509,0
101961.8,0.252,0.697,0.339,103097.38,1,52,0.1819365123122469,0
124448.16,0.345,0.754,0.381,92751.95,1,27,0.1917158707191688,0
95179.55,0.292,0.681,0.386,23665.17,1,34,0.17909697016334264,0
132194.72,0.326,0.708,0.311,100851.21,0,18,0.1895851772977401,0
80542.14,0.28,0.748,0.316,20375.66,1,21,0.15994612382274137,0
149486.21,0.256,0.652,0.439,167951.97,1,45,0.16389655969381428,0
152181.31,0.306,0.613,0.487,147604.27,0,60,0.17021856055773227,0
81849.74,0.345,0.691,0.405,22199.69,1,20,0.17359740171599364,0
145323.2,0.297,0.736,0.38,185705.03,2,23,0.13572663861248146,0
102579.49,0.345,0.651,0.384,72506.0,0,49,0.19265538435609292,0
139833.75,0.297,0.736,0.335,181730.71,2,39,0.13236921700084892,0
156202.04,0.308,0.676,0.283,57824.3,1,41,0.17790928535298733,0
129934.48,0.305,0.678,0.385,112929.2,0,30,0.1920196937463769,0
149853.14,0.334,0.627,0.359,41202.23,1,34,0.18282629886963908,0
76519.7,0.269,0.648,0.521,39240.47,0,31,0.14495674963830002,0
149062.56,0.325,0.649,0.427,41609.75,0,39,0.1820150871616696,0
150123.26,0.345,0.801,0.441,123313.63,0,44,0.17161639078238483,0
109467.82,0.288,0.67,0.358,83304.49,2,30,0.1699510784094661,0
112264.62,0.303,0.637,0.36,97896.55,2,36,0.1656965211148248,0
144478.47,0.325,0.629,0.395,122084.44,1,43,0.1915879237547365,0
102803.52,0.278,0.63,0.517,117424.72,2,47,0.13074956533491333,0
128468.1,0.321,0.663,0.391,77618.21,1,40,0.19246057427465657,0
94234.38,0.343,0.69,0.307,43986.72,0,22,0.1799800006040212,0
106544.19,0.327,0.72,0.383,120882.83,1,55,0.1887846190428022,0
79693.95,0.308,0.669,0.344,17517.67,0,55,0.1635719230357392,0
80651.4,0.256,0.714,0.404,31097.02,2,42,0.15098841849990025,0
107347.96,0.327,0.686,0.406,65461.04,2,38,0.17600835243024154,0
146406.61,0.287,0.67,0.364,73473.51,1,54,0.19189351951594347,0
77663.04,0.289,0.638,0.487,82118.83,0,49,0.16994438359218828,0
77649.67,0.262,0.634,0.471,47471.73,1,49,0.16616652372270063,0
101635.04,0.319,0.598,0.356,84443.26,0,45,0.19578756022052102,0
105650.22,0.267,0.59,0.377,30709.28,1,45,0.17116761208260095,0
143513.45,0.322,0.617,0.358,52963.13,1,44,0.1889227997527244,0
117444.9,0.324,0.671,0.409,34213.64,0,45,0.17992702575900388,0
78976.55,0.264,0.586,0.488,63199.46,0,30,0.1698313335811975,0
150693.52,0.348,0.642,0.382,53265.38,1,57,0.18918204512687536,0
81108.84,0.32,0.656,0.455,37214.68,1,58,0.17734797343109943,0
155794.46,0.32,0.642,0.337,139177.41,0,49,0.19325516784008562,0
115436.54,0.349,0.634,0.315,105787.49,0,60,0.18960825196804754,0
110491.65,0.257,0.605,0.303,80658.93,0,53,0.19159662178213965,0
107029.15,0.261,0.619,0.366,106054.9,0,37,0.1956030178488659,0
144406.35,0.331,0.6,0.402,134123.76,0,34,0.18865078977809646,0
154771.08,0.342,0.733,0.292,113436.84,0,59,0.18246107108784415,0
79455.56,0.261,0.661,0.372,87084.78,0,24,0.187265614637097,0
109038.44,0.334,0.597,0.406,58062.15,2,33,0.16193570534403684,0
128076.36,0.346,0.641,0.277,78536.11,0,29,0.1863670062931625,0
143849.75,0.257,0.544,0.43,122787.39,3,41,0.08966236002584915,0
76304.35,0.35,0.67,0.392,52740.27,1,20,0.18474730179113447,0
149947.3,0.344,0.667,0.371,112598.0,1,32,0.19395414773328046,0
125474.31,0.319,0.641,0.319,38892.52,1,47,0.18045491540596226,0
155383.58,0.348,0.657,0.398,36937.52,1,34,0.18134987488236992,0
147006.86,0.284,0.613,0.309,62986.27,0,42,0.19358953848081667,0
90882.69,0.279,0.582,0.368,89898.89,1,48,0.1802851325254003,0
100321.41,0.256,0.662,0.294,35862.37,2,30,0.13570513853078303,0
102700.0,0.29,0.659,0.372,67697.71,0,29,0.19302143104344632,0
102757.07,0.336,0.653,0.335,36338.84,1,59,0.18128560719368453,0
143699.54,0.271,0.672,0.407,133655.58,0,19,0.18512034445865372,0
83881.49,0.31,0.669,0.323,82921.45,0,24,0.18643169950986882,0
116875.15,0.272,0.676,0.364,97946.53,2,40,0.16528929545249532,0
120635.25,0.321,0.649,0.35,61881.74,0,54,0.19767674497851206,0
88539.28,0.272,0.679,0.268,74855.07,1,58,0.17312342382035728,0
107989.11,0.312,0.671,0.36,110117.44,1,26,0.1883256477623541,0
118041.57,0.324,0.611,0.427,101022.6,2,33,0.16068184347275732,0
149447.21,0.277,0.619,0.39,154696.05,2,36,0.15358208660137673,0
93375.28,0.265,0.558,0.361,47612.29,4,40,0.06235792335816093,0
143762.27,0.335,0.706,0.388,55050.04,2,23,0.16938110228073505,0
82691.56,0.316,0.693,0.359,72505.27,0,60,0.19277466105481295,0
110569.67,0.271,0.594,0.376,80570.53,3,54,0.11701160947880118,0
97483.39,0.319,0.747,0.309,62140.56,1,32,0.18138372143772702,0
76197.77,0.31,0.716,0.322,32491.6,1,41,0.17369580620588643,0
103980.62,0.256,0.716,0.33,121216.02,0,37,0.18866710050215257,0
105884.31,0.279,0.66,0.429,29180.25,0,48,0.17153231890492843,0
91640.93,0.348,0.652,0.292,73073.33,0,52,0.18192676074538688,0
144870.53,0.349,0.626,0.367,159417.59,2,34,0.152811499134272,0
86087.33,0.28,0.638,0.358,67144.88,0,37,0.1936056984215176,0
82221.87,0.257,0.639,0.393,25855.67,1,51,0.17195681994425344,0
87254.43,0.276,0.615,0.355,93295.08,0,24,0.19196427132415295,0
79899.46,0.319,0.622,0.325,24299.15,1,51,0.1701634474220377,0
86796.17,0.323,0.674,0.419,73117.39,1,48,0.18935454005864238,0
94732.37,0.259,0.644,0.353,34263.71,0,25,0.18211142875046826,0
89293.8,0.339,0.654,0.327,93659.24,1,56,0.18551106700986342,0
81957.2,0.287,0.688,0.314,41543.89,0,34,0.18267977678251435,0
148558.15,0.322,0.593,0.331,146585.73,0,27,0.19053135334591043,0
156499.22,0.339,0.631,0.463,117890.19,0,38,0.17866828602873025,0
154821.61,0.273,0.531,0.383,134893.87,0,18,0.1857928210281296,0
107002.42,0.334,0.688,0.338,57405.93,1,35,0.18933322750171994,0
93416.08,0.299,0.601,0.386,24679.11,0,39,0.1716793566976807,0
125888.32,0.273,0.638,0.408,121670.24,0,48,0.18555382082805072,0
99847.24,0.258,0.723,0.357,43655.81,0,35,0.1874542988973491,0
103399.0,0.277,0.649,0.337,32837.23,0,37,0.1807037042736765,0
120834.93,0.304,0.619,0.44,132732.51,3,37,0.10373658521579543,0
145692.6,0.252,0.555,0.412,40018.48,0,18,0.17053026905563373,0
103989.94,0.324,0.624,0.382,114561.76,0,21,0.19209942372788608,0
105404.05,0.317,0.642,0.359,35405.6,2,22,0.15988603330428292,0
83010.46,0.265,0.59,0.438,34608.89,1,32,0.16385463806291956,0
150706.89,0.271,0.655,0.341,94403.03,1,47,0.19018684992122792,0
149085.88,0.257,0.606,0.329,55714.0,0,48,0.19129353183200465,0
