avgMonthlyIncome,incomeCV,expenseRatio,emiRatio,avgMonthlyBalance,bounceCount,accountAgeMonths
103944.1,0.326,0.782,0.267,113411.82,1,42
102648.98,0.29,0.653,0.307,119979.97,2,49
94660.88,0.348,0.683,0.458,72981.79,1,40
120077.99,0.289,0.592,0.334,43959.28,1,56
90875.2,0.27,0.537,0.374,36294.25,0,58
78151.93,0.272,0.616,0.392,48372.63,2,54
128620.77,0.309,0.658,0.434,100354.71,2,20
143038.5,0.301,0.563,0.376,189816.28,1,33
144366.72,0.347,0.724,0.439,48218.74,1,20
109002.23,0.336,0.611,0.346,113395.88,0,52
144597.97,0.292,0.655,0.331,150161.14,1,42
79758.73,0.255,0.69,0.489,70530.79,0,36
135307.18,0.311,0.603,0.337,90281.8,0,58
83032.36,0.277,0.703,0.274,21779.39,3,25
148156.04,0.316,0.664,0.417,149915.62,1,45
88460.27,0.305,0.695,0.44,67365.66,0,39
78811.57,0.309,0.667,0.306,33460.27,3,33
148165.64,0.334,0.609,0.424,179652.58,1,21
83584.46,0.287,0.675,0.39,98459.22,0,18
122340.55,0.328,0.682,0.423,91204.93,1,43
145994.44,0.275,0.554,0.442,154428.68,2,46
140654.33,0.332,0.697,0.436,77967.56,1,52
152812.12,0.258,0.621,0.381,126462.76,0,31
81244.89,0.318,0.665,0.53,86695.78,0,41
95142.79,0.279,0.728,0.438,65818.73,1,29
110800.39,0.317,0.634,0.311,105250.34,1,22
134376.23,0.328,0.625,0.381,49466.0,1,23
93291.83,0.29,0.723,0.385,22852.28,2,52
76350.55,0.32,0.669,0.342,26150.62,0,27
100140.49,0.288,0.526,0.33,71751.82,1,40
142779.45,0.267,0.641,0.365,117167.27,1,24
82470.35,0.339,0.623,0.285,38039.92,2,42
100354.11,0.315,0.747,0.28,82827.83,0,34
80872.4,0.295,0.611,0.339,97768.9,1,46
83106.59,0.26,0.658,0.414,40361.15,0,48
95375.24,0.305,0.608,0.457,78473.52,0,48
102301.2,0.252,0.679,0.357,91998.5,1,49
145295.53,0.263,0.693,0.296,93761.27,1,27
149349.43,0.307,0.655,0.268,143381.9,0,60
78151.13,0.31,0.728,0.31,41122.79,0,38
153857.22,0.35,0.711,0.405,155440.58,0,44
98871.29,0.316,0.607,0.351,45103.93,0,22
81618.94,0.279,0.609,0.344,38222.08,0,52
76569.64,0.278,0.701,0.323,56332.94,0,31
134649.2,0.295,0.612,0.398,53471.31,2,54
80101.16,0.307,0.636,0.333,23538.7,0,23
109070.84,0.312,0.605,0.31,94534.84,1,22
87755.92,0.314,0.622,0.388,94960.72,0,35
142974.68,0.317,0.649,0.337,82782.51,1,39
142052.17,0.301,0.669,0.44,48980.31,0,32
82687.8,0.325,0.591,0.404,44652.3,0,30
143405.16,0.273,0.592,0.395,117352.31,1,47
77920.59,0.311,0.647,0.393,15783.9,1,29
150532.15,0.275,0.596,0.219,119626.14,1,57
80248.81,0.262,0.734,0.353,21760.26,0,58
114882.75,0.296,0.623,0.343,68066.66,1,36
157107.59,0.339,0.664,0.38,157516.82,1,25
139705.65,0.283,0.677,0.372,28951.55,2,23
149253.81,0.33,0.688,0.389,148735.02,0,19
121026.27,0.339,0.673,0.377,129290.74,0,60
135868.38,0.263,0.641,0.318,119601.5,2,30
95040.22,0.288,0.638,0.421,112362.61,1,44
76650.49,0.264,0.676,0.382,64642.91,1,45
93015.11,0.299,0.57,0.296,54941.94,1,52
123231.17,0.272,0.634,0.408,52621.39,0,37
157012.36,0.288,0.687,0.362,145954.64,0,55
78503.24,0.257,0.667,0.316,78737.16,0,20
144022.0,0.296,0.709,0.409,160880.51,2,25
95722.3,0.335,0.697,0.423,96618.78,2,46
151095.96,0.292,0.599,0.354,157887.43,0,26
117143.9,0.343,0.61,0.372,131337.35,0,28
82976.95,0.262,0.616,0.402,40750.46,1,46
138921.44,0.309,0.672,0.351,152071.46,2,38
79847.74,0.256,0.656,0.316,54802.58,1,52
148721.04,0.317,0.64,0.366,174342.32,0,44
106586.96,0.316,0.515,0.417,73364.26,0,38
156226.28,0.28,0.642,0.425,129604.2,3,56
150824.33,0.271,0.577,0.346,144163.05,3,34
81647.08,0.322,0.755,0.376,90360.99,1,24
94257.99,0.283,0.678,0.35,108898.69,0,57
99105.74,0.272,0.656,0.388,87274.24,0,30
149704.24,0.277,0.725,0.429,174088.31,5,45
148662.46,0.272,0.722,0.409,174681.14,0,58
154970.39,0.258,0.63,0.387,89298.26,1,41
76754.53,0.279,0.572,0.42,19749.45,1,54
119595.61,0.313,0.647,0.375,101349.99,1,37
118270.88,0.348,0.65,0.395,82170.51,0,49
94223.46,0.263,0.688,0.453,21820.16,0,53
112666.4,0.277,0.611,0.409,53679.83,0,34
121324.97,0.291,0.652,0.241,124648.49,1,45
106098.79,0.279,0.641,0.261,93295.92,0,25
81342.01,0.308,0.65,0.359,78475.13,0,44
150167.21,0.292,0.651,0.374,68371.07,2,39
138980.01,0.281,0.645,0.307,38814.33,0,36
156673.72,0.251,0.575,0.365,73157.88,0,60
79714.43,0.289,0.703,0.341,87046.76,1,41
115055.53,0.31,0.611,0.44,88061.45,0,45
146473.88,0.261,0.672,0.331,115189.03,1,34
81157.22,0.278,0.64,0.372,77021.32,2,49
148434.45,0.301,0.744,0.326,31261.57,1,53
146735.37,0.338,0.631,0.297,73708.85,0,60
112375.71,0.286,0.697,0.367,96699.34,2,40
102688.49,0.276,0.727,0.48,59099.6,0,52
155730.11,0.283,0.634,0.43,83994.81,0,49
114503.97,0.304,0.613,0.394,41886.54,1,44
150631.79,0.343,0.592,0.3,157994.95,3,59
107118.25,0.336,0.735,0.367,40823.16,1,39
135611.8,0.299,0.774,0.323,100249.43,0,51
99163.84,0.336,0.641,0.298,60800.84,2,26
143273.25,0.279,0.684,0.32,145359.55,0,34
153069.95,0.331,0.649,0.42,113402.17,0,36
97120.22,0.27,0.633,0.443,61341.75,0,52
152619.89,0.325,0.622,0.419,152780.6,1,24
115315.56,0.261,0.551,0.448,126872.55,0,35
150517.62,0.286,0.631,0.357,50501.89,0,30
143131.31,0.276,0.597,0.44,84648.68,0,31
150105.55,0.292,0.668,0.411,120168.73,0,21
81722.78,0.291,0.723,0.397,25894.31,0,59
81535.27,0.265,0.589,0.44,19172.59,1,25
127503.59,0.314,0.72,0.293,113711.6,2,37
145358.83,0.268,0.635,0.398,127551.9,1,59
143146.53,0.264,0.691,0.36,32074.99,2,58
104591.22,0.305,0.573,0.382,54181.83,2,54
154163.87,0.261,0.636,0.39,70286.22,0,32
80508.49,0.251,0.622,0.383,81650.24,1,34
91831.52,0.265,0.576,0.349,80602.41,0,52
87867.68,0.305,0.631,0.321,71660.36,1,41
154370.54,0.339,0.562,0.406,119762.85,2,20
80256.01,0.291,0.603,0.405,61327.94,0,35
157298.54,0.332,0.553,0.503,178829.2,1,57
155198.26,0.33,0.703,0.398,152855.87,1,47
111695.5,0.335,0.658,0.43,109173.9,1,49
117546.16,0.342,0.678,0.363,76225.05,0,41
108180.24,0.304,0.634,0.364,101771.65,0,33
155006.86,0.272,0.609,0.372,147479.54,3,26
153156.29,0.303,0.569,0.374,39321.64,1,20
113923.98,0.27,0.64,0.492,38095.23,0,35
80292.7,0.265,0.572,0.349,41699.51,1,60
90660.72,0.323,0.725,0.26,86096.26,1,30
102881.06,0.257,0.644,0.351,88130.44,0,39
126878.15,0.308,0.654,0.327,49252.37,1,55
116004.34,0.321,0.629,0.453,88739.58,1,47
97879.1,0.288,0.694,0.366,83236.52,1,57
144920.49,0.266,0.584,0.433,168688.95,0,57
144920.3,0.339,0.689,0.421,151692.6,1,59
146411.79,0.341,0.625,0.384,58310.83,1,21
108451.56,0.294,0.705,0.356,44614.29,1,51
151755.47,0.33,0.615,0.334,113423.56,0,58
81278.83,0.341,0.665,0.373,75652.92,0,24
76998.13,0.271,0.746,0.34,89401.08,0,58
109008.05,0.279,0.657,0.369,26158.55,0,37
92282.77,0.343,0.601,0.426,73442.25,3,60
153889.75,0.343,0.731,0.305,74261.46,0,37
80258.07,0.269,0.659,0.367,18744.18,0,18
79388.61,0.339,0.6,0.337,59299.88,0,21
149000.03,0.347,0.679,0.336,143499.16,0,19
86377.98,0.312,0.71,0.395,69147.74,2,19
149347.36,0.272,0.608,0.414,145590.68,1,57
151877.81,0.324,0.647,0.356,112049.17,1,26
112884.89,0.306,0.673,0.354,121836.98,1,21
144690.5,0.349,0.648,0.43,43703.31,0,56
122182.62,0.292,0.64,0.425,33609.32,1,25
95154.08,0.316,0.645,0.369,29842.52,0,27
76992.93,0.28,0.607,0.306,77720.97,2,40
86891.41,0.338,0.633,0.376,78912.26,1,38
145436.58,0.314,0.595,0.365,43821.85,0,56
122765.47,0.307,0.59,0.236,124633.91,0,24
120069.72,0.316,0.69,0.33,84303.93,2,57
91639.66,0.346,0.593,0.412,91194.53,1,54
142254.83,0.34,0.696,0.287,79416.5,1,22
108168.47,0.274,0.657,0.363,111138.97,2,36
111951.03,0.331,0.586,0.397,129374.49,1,20
144926.79,0.32,0.65,0.337,33039.45,1,59
116802.62,0.347,0.638,0.311,72046.41,1,43
124149.74,0.314,0.829,0.407,51310.43,1,40
98096.43,0.342,0.616,0.36,80705.51,2,44
110924.31,0.266,0.593,0.412,135054.22,1,37
145462.89,0.326,0.745,0.249,121171.98,1,48
127173.16,0.342,0.639,0.392,50341.38,0,23
77868.34,0.339,0.685,0.327,49055.31,0,36
137062.56,0.276,0.647,0.28,58590.84,0,41
131718.87,0.283,0.638,0.34,28386.65,1,18
78159.15,0.277,0.631,0.421,63226.91,0,47
83781.21,0.274,0.75,0.374,73493.0,1,24
76817.96,0.29,0.64,0.28,60776.78,1,24
123940.45,0.267,0.729,0.37,42051.6,0,19
143214.5,0.298,0.708,0.338,145319.78,0,25
154141.71,0.264,0.75,0.353,189268.17,0,52
113522.4,0.321,0.624,0.362,57376.74,0,41
157268.62,0.289,0.717,0.416,67266.4,1,44
131058.15,0.327,0.677,0.357,125964.76,1,52
82360.38,0.289,0.639,0.325,18405.93,0,46
146506.51,0.337,0.632,0.297,105660.05,0,19
83243.93,0.323,0.707,0.359,42834.47,2,23
142555.79,0.269,0.584,0.385,107251.24,1,19
147828.98,0.35,0.626,0.359,62425.08,2,58
95265.89,0.322,0.645,0.419,31032.06,0,42
144482.17,0.309,0.676,0.322,159258.89,0,49
84358.93,0.261,0.576,0.387,65579.71,0,35
77833.2,0.346,0.647,0.357,63092.5,1,44
152484.99,0.338,0.671,0.353,81452.6,1,52
147744.71,0.294,0.668,0.34,160252.26,0,19
86134.71,0.328,0.598,0.331,64624.93,0,44
137785.92,0.345,0.701,0.405,86221.9,1,24
82040.32,0.337,0.681,0.386,78787.81,0,27
146612.74,0.347,0.653,0.274,94664.54,0,59
152124.24,0.258,0.623,0.359,60362.21,1,54
81330.73,0.255,0.624,0.405,85047.41,2,50
155361.24,0.321,0.547,0.392,149395.98,0,24
135422.91,0.268,0.67,0.385,164549.67,2,25
92976.78,0.287,0.659,0.359,40973.12,0,36
124632.82,0.261,0.663,0.454,42409.37,1,23
95232.0,0.272,0.614,0.336,54286.0,2,58
78055.99,0.327,0.625,0.32,84575.68,0,59
113797.14,0.327,0.569,0.259,43379.18,3,51
82727.87,0.292,0.588,0.464,89370.36,1,45
76253.06,0.272,0.654,0.467,63660.97,1,38
113233.23,0.275,0.668,0.416,123293.3,0,48
100530.69,0.323,0.565,0.409,90718.64,0,49
149823.36,0.259,0.618,0.423,43373.78,0,38
151079.52,0.291,0.668,0.422,78759.42,0,56
118968.1,0.327,0.689,0.337,39348.29,0,45
146763.18,0.268,0.664,0.44,53485.62,2,58
92729.47,0.267,0.601,0.358,58630.06,1,36
145540.45,0.319,0.632,0.391,159742.1,1,50
149295.98,0.308,0.617,0.398,77317.03,0,26
129215.43,0.32,0.7,0.36,89270.8,0,23
77140.35,0.27,0.629,0.426,68694.35,0,57
120009.78,0.254,0.645,0.435,121523.29,0,44
153056.97,0.328,0.674,0.411,91202.5,0,56
97103.83,0.282,0.699,0.355,113038.56,1,60
86739.82,0.296,0.62,0.377,20482.32,1,35
80795.24,0.342,0.668,0.368,72488.6,0,23
76330.98,0.317,0.651,0.357,90956.26,2,22
121583.48,0.309,0.635,0.255,100861.19,1,24
129860.87,0.3,0.679,0.35,43757.87,1,18
106395.06,0.296,0.715,0.311,63442.88,1,46
143912.67,0.302,0.625,0.337,31855.63,1,30
86218.68,0.302,0.601,0.352,70091.4,2,29
77811.18,0.318,0.727,0.307,80904.27,2,19
156405.22,0.345,0.702,0.458,134342.76,0,23
80098.4,0.346,0.644,0.422,39826.21,1,24
100811.33,0.282,0.676,0.354,66936.04,1,46
95352.18,0.317,0.691,0.354,89495.63,2,51
144394.93,0.278,0.658,0.382,88034.62,0,58
143692.99,0.341,0.643,0.371,103187.78,0,32
129945.18,0.32,0.687,0.513,135222.11,2,40
142670.84,0.303,0.622,0.382,124256.43,2,53
152129.16,0.275,0.575,0.404,120009.48,0,35
104026.13,0.299,0.591,0.376,101598.65,0,52
89056.36,0.349,0.697,0.401,91115.3,2,53
83643.05,0.32,0.648,0.415,28359.76,1,48
80649.1,0.267,0.632,0.342,61846.51,1,34
95642.04,0.258,0.612,0.345,65057.66,0,52
147823.41,0.315,0.716,0.396,172134.1,2,57
155464.68,0.336,0.683,0.333,153628.43,0,38
83975.65,0.253,0.646,0.363,98949.11,1,30
136479.24,0.306,0.646,0.355,111216.51,0,42
146414.73,0.256,0.618,0.336,93327.96,2,57
126889.85,0.284,0.621,0.397,73867.21,0,20
145319.01,0.296,0.635,0.381,58977.02,0,20
118195.03,0.296,0.603,0.345,104017.45,2,26
107142.21,0.261,0.666,0.402,72633.26,0,24
130631.88,0.325,0.677,0.406,136911.2,0,36
155004.4,0.343,0.602,0.33,194658.27,0,46
83421.26,0.287,0.634,0.355,69336.59,1,32
154979.0,0.336,0.637,0.38,40097.28,0,40
155829.17,0.296,0.688,0.273,51846.01,0,41
91567.46,0.326,0.667,0.331,89735.66,2,55
79483.53,0.309,0.66,0.383,21883.03,2,39
132064.69,0.319,0.631,0.34,154272.97,0,43
138448.84,0.323,0.722,0.378,142875.18,1,21
151091.89,0.255,0.629,0.388,137771.76,0,19
96106.13,0.325,0.679,0.317,116703.78,0,51
101223.09,0.28,0.589,0.348,111755.75,1,53
82562.28,0.292,0.592,0.338,82877.56,0,57
122048.11,0.34,0.638,0.382,133232.73,0,47
149902.71,0.315,0.647,0.327,105233.96,0,27
148855.4,0.265,0.666,0.352,37806.44,1,44
144836.7,0.265,0.624,0.378,35493.89,1,36
154161.89,0.299,0.638,0.409,89126.15,1,44
93831.65,0.252,0.703,0.38,24456.49,2,58
148910.57,0.298,0.632,0.338,76813.74,0,51
148057.02,0.259,0.699,0.435,55328.38,0,55
100028.84,0.297,0.727,0.254,111742.57,1,21
87883.99,0.34,0.683,0.377,56501.98,1,49
151724.8,0.3,0.618,0.336,111249.74,1,35
146509.57,0.337,0.641,0.357,168844.99,0,45
146991.09,0.27,0.711,0.432,127976.86,2,38
132541.03,0.279,0.692,0.427,84325.62,1,25
78736.08,0.331,0.72,0.404,67686.57,0,34
131176.91,0.345,0.702,0.367,66756.05,0,21
146380.87,0.346,0.664,0.427,60377.87,1,60
147793.25,0.252,0.55,0.398,161458.48,1,47
83410.9,0.329,0.557,0.321,27650.25,2,52
95672.57,0.343,0.617,0.358,110877.1,1,56
89150.8,0.341,0.666,0.304,21109.8,1,25
90122.83,0.303,0.732,0.348,24683.03,2,34
88387.39,0.289,0.561,0.341,67718.99,0,56
107783.61,0.293,0.529,0.387,34593.75,0,59
145868.22,0.271,0.498,0.405,135584.75,1,39
96989.79,0.259,0.651,0.438,106115.63,0,38
76819.76,0.253,0.668,0.433,47185.41,0,49
152067.46,0.332,0.706,0.277,72340.65,0,35
88162.9,0.26,0.578,0.45,20322.81,1,42
151035.65,0.326,0.616,0.343,174126.53,0,47
149513.9,0.251,0.609,0.351,93240.02,1,33
90657.71,0.281,0.644,0.295,69792.64,1,22
144023.07,0.297,0.647,0.439,39126.07,2,24
93145.95,0.251,0.511,0.271,74161.96,0,55
104340.14,0.342,0.738,0.329,52718.67,3,24
76097.05,0.283,0.674,0.318,52588.8,1,47
77377.87,0.265,0.655,0.389,54706.18,0,25
122350.11,0.343,0.589,0.357,125820.82,2,32
80973.12,0.302,0.615,0.325,85121.85,1,59
153123.49,0.258,0.608,0.388,108891.28,2,48
146544.57,0.251,0.601,0.427,150486.19,0,39
143783.71,0.349,0.659,0.392,135337.34,2,32
145205.49,0.297,0.697,0.343,58583.98,2,49
146088.6,0.27,0.548,0.392,86882.52,2,51
98888.98,0.281,0.689,0.322,99338.23,3,57
91478.12,0.316,0.616,0.372,43150.56,1,22
79776.62,0.288,0.635,0.39,29037.94,1,36
154808.24,0.294,0.716,0.309,137110.98,1,21
77337.22,0.307,0.668,0.392,23593.16,1,48
126173.65,0.299,0.672,0.355,107198.74,1,50
105027.59,0.332,0.678,0.368,130113.36,1,25
145191.04,0.292,0.634,0.387,161096.54,4,39
154388.22,0.288,0.576,0.352,115605.42,0,26
145647.83,0.342,0.697,0.345,140997.83,1,33
152107.13,0.333,0.685,0.324,54115.39,0,18
83200.63,0.251,0.666,0.362,54307.32,1,38
145159.83,0.327,0.629,0.414,172778.47,1,25
131447.48,0.277,0.78,0.406,66338.21,2,30
121185.36,0.33,0.635,0.432,44899.61,0,21
118399.5,0.339,0.631,0.388,117898.37,0,52
155431.39,0.344,0.612,0.446,141535.62,0,43
123632.23,0.309,0.595,0.346,93689.38,1,23
79453.2,0.307,0.597,0.316,74475.95,0,42
79108.7,0.268,0.683,0.334,73967.69,1,20
111958.49,0.319,0.608,0.373,73563.78,0,29
83458.25,0.341,0.669,0.382,80502.77,0,56
114493.15,0.349,0.68,0.394,125051.5,2,45
147911.58,0.277,0.617,0.305,173414.46,0,21
79039.94,0.265,0.749,0.413,22568.0,0,44
117936.11,0.325,0.586,0.323,77656.47,1,23
138569.01,0.267,0.683,0.32,130636.6,1,22
76657.06,0.327,0.704,0.425,23512.65,1,52
151075.06,0.303,0.648,0.366,110293.1,1,33
97795.4,0.275,0.595,0.418,36448.87,0,41
143914.75,0.296,0.658,0.334,141796.11,1,59
140766.22,0.277,0.593,0.341,145079.49,0,55
89235.34,0.253,0.657,0.382,82402.16,0,18
110315.5,0.281,0.659,0.393,93071.91,0,23
134533.1,0.268,0.615,0.418,38864.49,0,28
82872.37,0.292,0.654,0.356,83083.52,0,24
76486.83,0.321,0.608,0.384,86007.53,1,42
150436.27,0.321,0.683,0.394,121917.34,2,57
94595.67,0.332,0.601,0.414,83684.74,0,56
147947.27,0.299,0.606,0.423,35661.3,0,28
108873.13,0.298,0.737,0.292,57340.04,0,31
140810.96,0.33,0.648,0.34,111981.85,2,22
79580.8,0.349,0.652,0.408,67726.65,0,18
121966.74,0.327,0.581,0.403,84626.57,4,59
129524.5,0.292,0.72,0.347,144083.24,2,22
96236.78,0.345,0.691,0.367,106343.61,2,47
143710.99,0.337,0.725,0.303,34049.48,0,28
81699.61,0.264,0.607,0.373,34888.91,0,38
156011.31,0.271,0.622,0.362,167127.69,0,39
79197.34,0.334,0.64,0.37,20826.65,2,29
157155.55,0.253,0.675,0.348,116112.57,1,32
109426.04,0.266,0.599,0.292,134178.22,0,58
106331.4,0.296,0.614,0.357,56213.28,1,26
150480.33,0.308,0.683,0.417,105071.03,2,32
150968.76,0.284,0.737,0.376,111909.16,2,52
110165.57,0.29,0.708,0.316,63000.94,1,40
153985.66,0.291,0.679,0.362,95839.05,0,29
156273.54,0.293,0.677,0.459,113278.42,1,19
91290.64,0.251,0.688,0.408,39398.86,0,55
77650.13,0.305,0.651,0.403,68702.73,1,36
143699.73,0.266,0.646,0.29,130139.64,0,25
148468.21,0.283,0.557,0.265,120729.7,1,39
131894.74,0.264,0.626,0.396,60976.0,1,44
154780.09,0.269,0.684,0.381,127887.8,0,38
100339.25,0.349,0.651,0.326,83939.26,0,55
139889.98,0.267,0.646,0.414,47782.56,1,45
77533.63,0.313,0.626,0.332,67583.18,0,20
139933.47,0.281,0.666,0.405,29364.16,1,54
148825.15,0.305,0.709,0.361,53023.22,1,45
152464.11,0.265,0.67,0.372,41365.38,3,37
149630.08,0.283,0.67,0.323,189384.46,0,22
122064.3,0.27,0.774,0.458,134699.49,0,59
111780.23,0.326,0.559,0.46,38159.06,1,41
78102.95,0.326,0.675,0.396,53553.54,0,38
91105.44,0.305,0.529,0.393,76130.02,1,44
79841.51,0.27,0.629,0.389,21662.12,0,50
93091.64,0.281,0.776,0.486,43511.82,0,33
81876.14,0.341,0.673,0.328,42802.21,0,47
132113.47,0.257,0.616,0.333,72160.19,0,53
88346.85,0.256,0.651,0.323,56357.21,0,30
144131.72,0.292,0.767,0.326,29284.95,0,25
98797.2,0.301,0.641,0.33,24442.32,1,24
121934.28,0.339,0.675,0.365,106991.87,0,27
95047.27,0.265,0.655,0.366,90397.69,1,55
120244.79,0.28,0.707,0.301,58886.53,0,22
95539.67,0.273,0.651,0.255,92870.06,0,36
135370.19,0.268,0.666,0.36,89339.24,2,57
150476.53,0.281,0.693,0.366,156100.93,0,38
136782.42,0.287,0.679,0.399,70764.11,0,49
103044.28,0.323,0.684,0.392,66470.58,1,25
133419.76,0.331,0.54,0.271,29539.79,0,37
115437.35,0.257,0.709,0.333,69315.01,1,42
156594.94,0.312,0.643,0.337,52764.85,3,40
77786.05,0.345,0.629,0.386,54517.6,1,47
82287.0,0.326,0.657,0.45,94267.14,0,35
114041.35,0.333,0.571,0.328,40268.87,0,40
145468.0,0.301,0.568,0.421,88555.79,1,51
97836.67,0.284,0.771,0.409,76458.33,0,24
107072.37,0.276,0.681,0.365,121279.86,1,53
150193.22,0.349,0.658,0.32,93074.91,0,49
147838.07,0.347,0.623,0.406,72563.4,1,45
111002.72,0.275,0.685,0.346,135169.66,2,42
85970.79,0.261,0.619,0.418,31844.15,0,30
96720.52,0.283,0.633,0.333,32196.63,1,33
156582.98,0.286,0.596,0.275,66716.32,0,46
123177.76,0.34,0.657,0.371,105061.39,2,50
91858.06,0.26,0.635,0.281,57920.18,0,36
89470.71,0.266,0.585,0.278,29334.86,2,46
147442.83,0.321,0.633,0.416,106756.44,0,23
101961.8,0.252,0.697,0.339,103097.38,1,52
124448.16,0.345,0.754,0.381,92751.95,1,27
95179.55,0.292,0.681,0.386,23665.17,1,34
132194.72,0.326,0.708,0.311,100851.21,0,18
80542.14,0.28,0.748,0.316,20375.66,1,21
149486.21,0.256,0.652,0.439,167951.97,1,45
152181.31,0.306,0.613,0.487,147604.27,0,60
81849.74,0.345,0.691,0.405,22199.69,1,20
145323.2,0.297,0.736,0.38,185705.03,2,23
102579.49,0.345,0.651,0.384,72506.0,0,49
139833.75,0.297,0.736,0.335,181730.71,2,39
156202.04,0.308,0.676,0.283,57824.3,1,41
129934.48,0.305,0.678,0.385,112929.2,0,30
149853.14,0.334,0.627,0.359,41202.23,1,34
76519.7,0.269,0.648,0.521,39240.47,0,31
149062.56,0.325,0.649,0.427,41609.75,0,39
150123.26,0.345,0.801,0.441,123313.63,0,44
109467.82,0.288,0.67,0.358,83304.49,2,30
112264.62,0.303,0.637,0.36,97896.55,2,36
144478.47,0.325,0.629,0.395,122084.44,1,43
102803.52,0.278,0.63,0.517,117424.72,2,47
128468.1,0.321,0.663,0.391,77618.21,1,40
94234.38,0.343,0.69,0.307,43986.72,0,22
106544.19,0.327,0.72,0.383,120882.83,1,55
79693.95,0.308,0.669,0.344,17517.67,0,55
80651.4,0.256,0.714,0.404,31097.02,2,42
107347.96,0.327,0.686,0.406,65461.04,2,38
146406.61,0.287,0.67,0.364,73473.51,1,54
77663.04,0.289,0.638,0.487,82118.83,0,49
77649.67,0.262,0.634,0.471,47471.73,1,49
101635.04,0.319,0.598,0.356,84443.26,0,45
105650.22,0.267,0.59,0.377,30709.28,1,45
143513.45,0.322,0.617,0.358,52963.13,1,44
117444.9,0.324,0.671,0.409,34213.64,0,45
78976.55,0.264,0.586,0.488,63199.46,0,30
150693.52,0.348,0.642,0.382,53265.38,1,57
81108.84,0.32,0.656,0.455,37214.68,1,58
155794.46,0.32,0.642,0.337,139177.41,0,49
115436.54,0.349,0.634,0.315,105787.49,0,60
110491.65,0.257,0.605,0.303,80658.93,0,53
107029.15,0.261,0.619,0.366,106054.9,0,37
144406.35,0.331,0.6,0.402,134123.76,0,34
154771.08,0.342,0.733,0.292,113436.84,0,59
79455.56,0.261,0.661,0.372,87084.78,0,24
109038.44,0.334,0.597,0.406,58062.15,2,33
128076.36,0.346,0.641,0.277,78536.11,0,29
143849.75,0.257,0.544,0.43,122787.39,3,41
76304.35,0.35,0.67,0.392,52740.27,1,20
149947.3,0.344,0.667,0.371,112598.0,1,32
125474.31,0.319,0.641,0.319,38892.52,1,47
155383.58,0.348,0.657,0.398,36937.52,1,34
147006.86,0.284,0.613,0.309,62986.27,0,42
90882.69,0.279,0.582,0.368,89898.89,1,48
100321.41,0.256,0.662,0.294,35862.37,2,30
102700.0,0.29,0.659,0.372,67697.71,0,29
102757.07,0.336,0.653,0.335,36338.84,1,59
143699.54,0.271,0.672,0.407,133655.58,0,19
83881.49,0.31,0.669,0.323,82921.45,0,24
116875.15,0.272,0.676,0.364,97946.53,2,40
120635.25,0.321,0.649,0.35,61881.74,0,54
88539.28,0.272,0.679,0.268,74855.07,1,58
107989.11,0.312,0.671,0.36,110117.44,1,26
118041.57,0.324,0.611,0.427,101022.6,2,33
149447.21,0.277,0.619,0.39,154696.05,2,36
93375.28,0.265,0.558,0.361,47612.29,4,40
143762.27,0.335,0.706,0.388,55050.04,2,23
82691.56,0.316,0.693,0.359,72505.27,0,60
110569.67,0.271,0.594,0.376,80570.53,3,54
97483.39,0.319,0.747,0.309,62140.56,1,32
76197.77,0.31,0.716,0.322,32491.6,1,41
103980.62,0.256,0.716,0.33,121216.02,0,37
105884.31,0.279,0.66,0.429,29180.25,0,48
91640.93,0.348,0.652,0.292,73073.33,0,52
144870.53,0.349,0.626,0.367,159417.59,2,34
86087.33,0.28,0.638,0.358,67144.88,0,37
82221.87,0.257,0.639,0.393,25855.67,1,51
87254.43,0.276,0.615,0.355,93295.08,0,24
79899.46,0.319,0.622,0.325,24299.15,1,51
86796.17,0.323,0.674,0.419,73117.39,1,48
94732.37,0.259,0.644,0.353,34263.71,0,25
89293.8,0.339,0.654,0.327,93659.24,1,56
81957.2,0.287,0.688,0.314,41543.89,0,34
148558.15,0.322,0.593,0.331,146585.73,0,27
156499.22,0.339,0.631,0.463,117890.19,0,38
154821.61,0.273,0.531,0.383,134893.87,0,18
107002.42,0.334,0.688,0.338,57405.93,1,35
93416.08,0.299,0.601,0.386,24679.11,0,39
125888.32,0.273,0.638,0.408,121670.24,0,48
99847.24,0.258,0.723,0.357,43655.81,0,35
103399.0,0.277,0.649,0.337,32837.23,0,37
120834.93,0.304,0.619,0.44,132732.51,3,37
145692.6,0.252,0.555,0.412,40018.48,0,18
103989.94,0.324,0.624,0.382,114561.76,0,21
105404.05,0.317,0.642,0.359,35405.6,2,22
83010.46,0.265,0.59,0.438,34608.89,1,32
