avgMonthlyIncome,incomeCV,expenseRatio,emiRatio,avgMonthlyBalance,bounceCount,accountAgeMonths,RuleBasedCreditScore
298979.48,0.162,0.405,0.457,104694.09,0,105,650
211213.84,0.165,0.42,0.481,69909.06,0,99,629
357884.69,0.127,0.436,0.481,270292.39,0,67,641
348259.78,0.102,0.566,0.484,98172.68,0,67,635
146484.55,0.175,0.471,0.513,159508.99,0,69,553
195646.4,0.181,0.387,0.513,74888.45,0,110,592
153359.25,0.166,0.413,0.486,141406.85,0,60,654
179846.38,0.121,0.517,0.426,169030.34,0,91,718
166175.93,0.186,0.419,0.502,87108.73,0,84,615
265139.3,0.165,0.421,0.406,51847.83,0,61,721
192656.16,0.159,0.397,0.467,68154.73,0,76,663
186540.34,0.104,0.379,0.449,113124.16,0,103,741
193956.35,0.165,0.406,0.482,175902.19,0,108,715
158483.37,0.14,0.386,0.458,45584.71,0,54,630
213713.02,0.198,0.409,0.507,84479.18,0,111,651
339461.88,0.135,0.436,0.441,354440.85,0,99,672
208706.8,0.166,0.44,0.441,59234.37,0,98,628
218212.76,0.192,0.444,0.552,181206.99,0,94,640
270746.74,0.1,0.449,0.521,277480.04,0,58,662
253245.26,0.192,0.405,0.535,67319.8,0,59,620
324128.56,0.185,0.392,0.5,178492.49,0,105,684
159256.09,0.103,0.458,0.458,50527.28,0,86,733
338885.56,0.193,0.434,0.457,187549.29,0,57,721
156963.57,0.141,0.565,0.598,40171.4,0,116,726
209711.51,0.189,0.444,0.496,180529.5,0,61,661
191401.2,0.16,0.465,0.533,188299.55,0,67,713
201267.43,0.197,0.57,0.392,168113.69,0,57,735
309413.98,0.165,0.488,0.498,115907.56,0,59,660
145782.48,0.182,0.479,0.467,80085.8,0,50,596
182677.92,0.158,0.459,0.431,55107.96,0,94,661
161712.93,0.145,0.437,0.457,111784.17,0,92,723
340351.9,0.158,0.507,0.516,351226.55,0,65,574
143768.52,0.125,0.509,0.499,35441.74,0,105,576
274944.42,0.195,0.469,0.548,91374.06,0,110,592
142522.99,0.151,0.462,0.567,104924.16,0,109,556
216136.51,0.195,0.408,0.372,202921.33,0,53,703
177326.35,0.109,0.44,0.462,98441.32,0,95,657
152392.78,0.177,0.404,0.423,110964.46,0,112,681
236611.5,0.165,0.492,0.458,207634.62,0,73,665
219669.21,0.1,0.381,0.424,73907.99,0,94,704
145244.25,0.193,0.501,0.35,45790.98,0,49,609
286964.23,0.113,0.441,0.487,83892.02,0,76,642
333688.24,0.174,0.467,0.461,325900.71,0,61,639
158514.0,0.138,0.41,0.417,120594.77,0,68,720
314750.35,0.122,0.405,0.493,180245.63,1,103,607
361289.82,0.166,0.497,0.433,395449.26,0,100,656
156194.55,0.157,0.449,0.411,76058.7,0,66,672
265767.65,0.182,0.376,0.544,244110.8,0,87,590
149512.51,0.11,0.507,0.46,154181.13,0,95,591
326297.37,0.134,0.456,0.569,137108.95,0,65,592
337982.31,0.142,0.409,0.535,276857.3,0,90,676
194851.99,0.172,0.518,0.535,74072.59,0,54,647
237223.32,0.175,0.496,0.507,201244.48,0,111,656
355512.43,0.107,0.423,0.46,360048.15,0,49,668
257080.82,0.189,0.459,0.525,264531.26,0,109,637
359589.24,0.165,0.467,0.355,238998.93,0,58,767
280838.73,0.122,0.424,0.513,197879.13,0,120,617
323365.46,0.196,0.508,0.448,122932.17,0,78,674
306963.69,0.101,0.435,0.46,359356.11,0,102,665
148459.98,0.167,0.37,0.52,99747.38,0,64,577
157985.66,0.134,0.369,0.399,75150.16,0,79,789
179237.76,0.128,0.439,0.449,81385.7,0,90,697
268209.24,0.162,0.447,0.411,72181.03,0,112,636
296842.8,0.142,0.407,0.464,240595.37,0,87,672
185374.5,0.117,0.401,0.455,75615.84,0,56,731
155693.39,0.146,0.409,0.428,105118.93,0,74,755
159526.38,0.155,0.394,0.477,121829.66,0,110,670
336295.99,0.2,0.478,0.599,352906.55,1,65,533
317908.13,0.151,0.531,0.543,131063.6,0,82,635
341863.85,0.181,0.404,0.513,147882.84,0,120,640
356546.6,0.135,0.408,0.427,139229.87,0,64,732
172041.66,0.119,0.543,0.536,178164.99,0,109,656
353437.46,0.163,0.484,0.413,248620.68,0,110,651
157101.98,0.147,0.489,0.522,78020.91,0,76,671
341650.64,0.194,0.438,0.404,302530.32,0,89,685
155811.12,0.127,0.354,0.472,74459.41,0,86,644
318687.82,0.198,0.422,0.419,204211.99,0,97,709
307925.82,0.154,0.501,0.51,85578.26,0,79,603
313940.95,0.146,0.496,0.53,309342.35,0,67,637
233579.91,0.182,0.354,0.415,241591.54,0,109,673
308298.96,0.189,0.52,0.523,118846.24,1,87,578
151012.46,0.174,0.448,0.453,120063.44,0,95,690
354097.08,0.168,0.447,0.464,75395.59,0,70,626
354031.08,0.124,0.499,0.495,275163.85,0,103,645
233081.14,0.123,0.509,0.497,80753.36,0,110,688
206106.53,0.162,0.459,0.525,106715.56,0,105,567
258539.77,0.119,0.385,0.381,234031.12,0,91,770
145955.23,0.13,0.454,0.389,75668.94,0,71,671
204044.18,0.117,0.408,0.46,148291.86,0,116,726
366812.09,0.187,0.321,0.432,96604.89,0,80,691
145483.0,0.13,0.379,0.438,127111.32,0,83,612
170607.95,0.151,0.482,0.499,102162.12,0,73,717
285386.74,0.145,0.47,0.453,354262.04,1,77,599
233008.63,0.175,0.459,0.479,238904.14,0,98,660
148519.74,0.135,0.497,0.557,121384.29,1,63,501
342060.15,0.125,0.326,0.539,370552.02,0,83,618
209358.75,0.159,0.474,0.426,68774.3,0,116,694
336945.85,0.197,0.413,0.414,256855.34,0,100,652
342188.23,0.106,0.374,0.428,304937.52,1,73,673
231663.69,0.142,0.479,0.483,159337.85,0,77,630
337947.54,0.139,0.46,0.471,182782.7,0,108,664
275730.57,0.175,0.476,0.449,296469.47,0,72,710
177253.06,0.159,0.464,0.523,34235.28,0,85,569
200241.34,0.111,0.487,0.404,162704.47,0,58,733
339256.09,0.188,0.408,0.543,349514.02,1,96,611
363388.41,0.142,0.454,0.447,418478.51,0,88,706
306484.81,0.184,0.496,0.478,293373.18,0,95,695
238148.35,0.131,0.485,0.505,186655.16,0,50,578
183337.37,0.134,0.536,0.461,147219.85,0,74,711
154257.84,0.159,0.412,0.397,96760.35,0,81,752
250663.27,0.172,0.461,0.571,52805.18,0,67,618
289818.7,0.108,0.477,0.499,77053.33,0,55,660
283865.85,0.104,0.442,0.481,236049.67,0,53,715
187857.1,0.106,0.413,0.551,128792.95,0,109,674
237594.79,0.146,0.449,0.464,278609.27,0,89,691
153835.55,0.101,0.469,0.468,63974.26,0,78,614
262468.98,0.19,0.378,0.497,142860.54,0,98,715
186150.94,0.154,0.406,0.386,189002.0,0,120,783
152123.1,0.149,0.448,0.558,134814.92,0,103,659
248119.88,0.193,0.436,0.453,104208.92,0,68,702
149986.02,0.144,0.486,0.497,102666.45,1,53,500
272088.73,0.172,0.473,0.417,251659.4,0,61,673
182044.2,0.191,0.448,0.498,126283.4,0,96,710
298731.3,0.14,0.481,0.477,345182.83,0,80,661
299038.28,0.146,0.406,0.487,109769.87,0,99,697
241124.94,0.154,0.372,0.451,176354.07,1,87,614
348541.08,0.129,0.556,0.465,343118.27,0,96,716
86591.79,0.462,0.856,0.503,29318.84,3,58,300
70264.41,0.473,0.784,0.546,15806.53,2,69,300
66839.43,0.511,0.794,0.496,69639.12,2,66,341
86441.49,0.451,0.706,0.498,72325.25,2,27,300
66088.98,0.503,0.869,0.518,55027.62,2,31,374
77057.15,0.435,0.878,0.459,47046.22,1,44,308
92634.26,0.496,0.822,0.482,17765.56,0,62,300
50551.2,0.588,0.873,0.414,14846.93,1,28,324
87460.55,0.463,0.803,0.507,85375.11,0,33,420
50173.05,0.576,0.78,0.554,41345.6,1,53,319
51025.75,0.424,0.854,0.585,20163.89,4,41,334
94246.02,0.561,0.747,0.437,54267.91,3,56,318
74475.91,0.564,0.918,0.413,37989.22,0,68,380
48759.37,0.534,0.825,0.531,28355.57,1,29,350
91962.24,0.478,0.775,0.473,73192.54,0,32,527
90552.6,0.583,0.894,0.535,36225.54,4,32,300
83865.33,0.474,0.957,0.491,43839.78,2,43,300
49223.93,0.468,0.874,0.506,22602.6,0,41,300
47864.75,0.402,0.856,0.494,14799.43,1,52,300
89452.8,0.585,0.734,0.452,27960.29,3,39,346
85722.38,0.451,0.835,0.505,101208.75,2,35,300
87270.67,0.426,0.816,0.424,36908.57,3,29,300
74949.42,0.529,0.767,0.496,14306.81,0,62,385
92809.65,0.481,0.857,0.501,50102.32,3,53,309
50810.86,0.468,0.754,0.521,44461.86,0,66,304
85918.51,0.431,0.805,0.472,52022.17,3,59,300
89516.22,0.404,0.873,0.531,90005.72,2,42,300
86857.85,0.505,0.765,0.547,26271.65,3,60,381
89061.88,0.426,0.811,0.598,30993.7,2,46,323
76510.15,0.492,0.881,0.513,36747.87,1,61,300
85541.25,0.536,0.769,0.587,103429.56,0,57,418
84890.85,0.581,0.924,0.499,25913.53,4,28,338
49306.6,0.465,0.903,0.496,24527.63,2,49,300
93075.51,0.439,0.808,0.456,98497.57,2,54,323
68527.5,0.478,0.737,0.506,20639.73,5,52,300
92157.59,0.506,0.79,0.562,43238.19,2,62,300
52983.52,0.587,0.898,0.458,31995.0,0,33,337
90202.82,0.418,0.848,0.546,44234.18,3,54,300
94370.31,0.538,0.715,0.567,72337.83,1,69,337
88216.43,0.41,0.801,0.589,92952.17,4,72,300
68120.4,0.437,0.814,0.414,71455.38,0,51,384
91888.05,0.439,0.858,0.424,71436.97,1,72,319
85592.2,0.515,0.769,0.485,56921.33,2,37,347
91171.92,0.505,0.844,0.56,59558.43,2,36,325
51541.48,0.582,0.845,0.533,61396.5,1,53,300
85689.93,0.423,0.875,0.514,56241.23,1,56,306
70131.27,0.586,0.859,0.608,69460.45,1,43,300
90436.22,0.585,0.778,0.506,42560.9,1,25,368
58759.04,0.525,0.767,0.558,62026.14,2,70,300
92761.55,0.584,0.781,0.506,99235.0,0,44,377
73536.6,0.507,0.817,0.452,24509.91,3,28,328
94143.82,0.556,0.848,0.517,36486.3,3,29,322
85619.5,0.55,0.762,0.552,115745.4,2,53,305
47960.37,0.523,0.9,0.57,54887.9,3,48,300
50117.57,0.491,0.829,0.556,48127.48,3,56,300
47806.04,0.481,0.87,0.553,57264.43,1,47,300
72122.43,0.431,0.824,0.454,55346.75,1,41,372
92561.22,0.434,0.839,0.499,100274.85,2,35,300
85632.51,0.506,0.757,0.482,74352.63,1,47,471
53818.63,0.579,0.833,0.484,40134.31,1,37,300
69763.95,0.5,0.787,0.466,78337.96,1,65,455
93112.31,0.4,0.779,0.515,106756.0,0,39,492
48302.69,0.422,0.844,0.483,17687.71,1,59,370
50620.93,0.497,0.712,0.498,51834.86,0,52,300
88208.68,0.584,0.917,0.489,33463.32,4,65,329
88424.45,0.418,0.865,0.55,56100.83,2,55,300
67434.69,0.429,0.859,0.544,42056.59,2,49,314
91532.42,0.563,0.898,0.443,68958.61,1,44,339
49534.57,0.525,0.814,0.519,32504.49,2,40,353
48492.25,0.406,0.88,0.531,31097.9,2,47,330
87827.65,0.435,0.921,0.517,75706.85,1,50,330
51524.14,0.492,0.799,0.482,44963.91,1,49,300
62081.05,0.543,0.885,0.476,21061.78,1,33,312
67196.2,0.515,0.773,0.522,53856.48,2,52,358
48788.13,0.524,0.861,0.482,58436.75,0,47,342
65824.81,0.544,0.836,0.588,52434.85,1,68,300
89732.39,0.577,0.849,0.612,52678.22,1,47,338
52087.5,0.422,0.776,0.612,45180.31,2,36,335
48097.77,0.575,0.813,0.423,37213.41,1,50,313
93435.28,0.517,0.743,0.524,86173.66,2,54,300
51072.63,0.418,0.829,0.518,20972.0,2,25,300
63674.38,0.531,0.751,0.548,50101.57,1,32,396
91175.68,0.595,0.802,0.494,77735.23,0,51,406
88839.52,0.483,0.896,0.493,72534.95,2,54,324
59051.61,0.457,0.838,0.624,18495.23,0,27,300
90634.48,0.562,0.812,0.482,27902.72,0,40,409
54260.4,0.439,0.892,0.449,33147.66,2,70,300
72648.04,0.58,0.787,0.503,47284.87,1,36,371
88463.89,0.562,0.932,0.534,85157.34,1,43,344
88142.76,0.453,0.842,0.509,104425.17,1,64,314
48598.87,0.512,0.855,0.501,17375.27,2,29,372
91200.81,0.547,0.904,0.48,90030.39,2,61,300
79909.6,0.564,0.812,0.463,68717.33,1,69,300
87154.48,0.487,0.798,0.481,82952.71,2,57,319
54086.84,0.513,0.828,0.552,45724.4,2,61,367
73824.86,0.461,0.736,0.468,33734.51,0,28,500
76528.33,0.508,0.727,0.568,50429.83,2,34,317
92431.7,0.409,0.816,0.561,73347.9,1,72,327
85649.89,0.451,0.864,0.517,86806.22,2,61,300
90487.95,0.434,0.872,0.414,84463.97,2,34,300
77997.85,0.415,0.829,0.491,89039.44,3,61,324
58116.67,0.48,0.776,0.491,40817.01,0,58,375
49527.88,0.429,0.827,0.461,47896.61,3,32,341
74992.5,0.43,0.859,0.426,62732.94,4,50,315
74688.99,0.487,0.759,0.45,20622.66,0,47,470
51292.57,0.524,0.791,0.419,39393.28,1,64,300
58538.21,0.468,0.824,0.5,36461.49,1,65,300
88055.81,0.592,0.852,0.382,59720.45,5,44,300
72507.98,0.409,0.77,0.42,57337.14,0,28,477
75846.53,0.547,0.852,0.573,59030.24,2,54,312
82424.12,0.525,0.772,0.487,36719.75,1,28,406
47512.88,0.516,0.787,0.537,45906.73,3,38,353
82422.2,0.408,0.819,0.435,32862.6,0,63,408
71784.07,0.585,0.848,0.415,92059.15,0,43,399
75006.55,0.484,0.813,0.459,28674.69,3,25,300
67090.3,0.511,0.784,0.513,50778.36,2,57,300
59486.7,0.509,0.905,0.484,66913.25,2,56,351
49465.51,0.514,0.819,0.438,46708.57,2,37,300
67598.22,0.555,0.865,0.447,39566.87,1,52,300
75067.55,0.552,0.854,0.495,20655.69,1,70,342
90038.52,0.493,0.814,0.548,44414.39,2,59,300
90504.58,0.483,0.842,0.497,50072.62,0,34,391
48835.27,0.468,0.807,0.466,44064.04,0,56,344
86350.21,0.549,0.828,0.508,72591.16,1,46,309
63728.33,0.452,0.811,0.522,17637.58,0,43,301
87091.22,0.477,0.841,0.375,91370.78,4,55,300
47638.87,0.437,0.872,0.435,41460.46,4,41,300
90611.45,0.422,0.786,0.467,28289.19,0,55,449
86817.8,0.548,0.828,0.526,87198.83,1,31,300
51115.95,0.468,0.885,0.492,19464.69,2,54,300
53712.93,0.501,0.79,0.507,45393.68,1,49,318
56499.31,0.404,0.783,0.503,58425.0,3,58,300
77175.3,0.528,0.802,0.609,31150.94,1,44,345
85863.36,0.501,0.845,0.473,47632.7,1,51,300
91074.47,0.542,0.838,0.478,51057.46,1,54,322
51095.35,0.428,0.696,0.521,35116.0,3,25,300
56243.0,0.492,0.814,0.399,19753.06,1,64,312
47956.74,0.401,0.832,0.563,13782.96,0,43,300
51057.58,0.491,0.731,0.532,12791.96,0,32,300
50190.9,0.417,0.859,0.526,21944.54,1,55,300
47857.72,0.483,0.903,0.477,29746.7,2,56,303
50550.95,0.542,0.832,0.544,37929.28,0,31,300
88614.75,0.467,0.919,0.455,19832.86,0,25,300
86092.9,0.423,0.794,0.513,73226.46,2,70,300
85565.8,0.473,0.851,0.557,101148.46,1,62,300
50732.99,0.423,0.801,0.509,14108.4,2,34,314
51241.33,0.485,0.778,0.514,37722.84,1,43,308
52115.72,0.52,0.759,0.448,32559.77,2,52,306
77301.71,0.512,0.805,0.56,75764.95,2,59,360
48586.74,0.594,0.834,0.62,57981.23,2,58,300
83590.73,0.489,0.867,0.468,72302.14,1,44,376
68121.34,0.465,0.92,0.586,66572.86,2,34,300
60125.21,0.52,0.893,0.521,34095.49,0,56,318
51903.25,0.562,0.8,0.413,17916.88,2,27,301
69366.69,0.554,0.893,0.53,50529.57,2,45,371
59039.63,0.415,0.806,0.546,25953.65,1,65,300
49968.6,0.53,0.848,0.536,48129.76,1,70,300
53191.44,0.596,0.746,0.458,41441.77,1,61,346
91207.08,0.529,0.858,0.42,34917.33,2,30,306
86558.63,0.525,0.815,0.6,94279.87,0,70,363
51263.46,0.428,0.791,0.51,23627.05,2,27,392
92877.06,0.58,0.8,0.517,85201.74,1,38,352
56888.64,0.449,0.849,0.447,32479.59,4,71,361
86209.76,0.419,0.891,0.547,91791.75,2,55,321
72606.24,0.489,0.793,0.511,58496.32,1,37,400
89145.43,0.575,0.836,0.464,33798.7,4,46,300
50447.45,0.436,0.904,0.389,62502.49,0,53,366
73533.89,0.404,0.87,0.461,49158.28,1,55,325
78334.81,0.48,0.727,0.526,54214.3,1,61,438
81672.79,0.515,0.898,0.517,81734.31,3,61,303
79041.95,0.439,0.866,0.49,29812.43,0,51,438
93072.39,0.598,0.73,0.53,49570.43,1,56,331
91415.2,0.592,0.857,0.538,69992.49,1,59,306
61155.64,0.592,0.817,0.465,41142.83,1,36,325
89895.06,0.522,0.795,0.502,69656.07,0,53,437
69720.2,0.419,0.806,0.463,37130.11,1,63,310
86620.74,0.576,0.796,0.488,70038.65,2,26,368
50633.52,0.536,0.917,0.443,43701.23,3,54,300
70627.6,0.499,0.82,0.506,20197.62,0,46,328
94066.59,0.44,0.72,0.474,25583.85,1,51,376
49084.82,0.586,0.807,0.589,16495.09,2,61,302
92632.99,0.584,0.872,0.558,61546.29,0,43,322
87901.93,0.43,0.831,0.469,92598.7,2,29,300
49550.7,0.488,0.753,0.526,14210.64,0,59,306
68378.18,0.415,0.829,0.505,13696.14,1,37,300
91219.48,0.518,0.785,0.543,53500.73,3,47,369
93750.97,0.413,0.823,0.58,64709.84,0,46,374
69303.63,0.577,0.806,0.433,19408.51,3,40,300
73079.81,0.581,0.727,0.453,87074.7,0,48,504
52310.4,0.404,0.815,0.539,29661.71,2,55,300
48871.38,0.409,0.798,0.512,25143.05,1,29,300
68652.08,0.59,0.81,0.459,18521.47,0,70,300
92181.16,0.402,0.893,0.471,55581.25,0,43,429
50226.44,0.575,0.827,0.487,37590.93,1,29,300
90710.08,0.438,0.813,0.499,41774.79,1,55,300
49265.06,0.591,0.842,0.479,33254.12,4,56,331
86644.39,0.454,0.83,0.542,99355.87,4,27,300
56419.17,0.437,0.77,0.54,51591.16,1,64,300
92313.79,0.417,0.86,0.484,38830.57,2,48,319
51792.53,0.5,0.78,0.541,40728.65,0,55,300
68455.34,0.499,0.831,0.469,76817.43,2,50,300
89970.73,0.447,0.839,0.54,96622.14,3,45,300
48106.53,0.55,0.812,0.517,11906.85,2,66,300
90800.35,0.52,0.818,0.622,30353.49,4,53,300
86533.69,0.529,0.779,0.437,58394.8,4,64,300
68922.94,0.478,0.742,0.484,76146.2,2,49,300
82929.62,0.574,0.76,0.473,17505.9,4,49,340
82793.08,0.404,0.766,0.443,20749.14,0,51,469
61456.03,0.506,0.809,0.475,64425.92,2,25,333
94274.79,0.535,0.818,0.511,31624.16,0,56,300
66998.54,0.554,0.766,0.586,31709.61,1,71,359
48473.11,0.443,0.895,0.47,49569.81,2,45,300
63153.26,0.542,0.734,0.502,30006.65,3,54,335
55718.0,0.48,0.812,0.555,43303.11,3,42,300
73419.71,0.408,0.807,0.441,32558.34,2,39,300
91288.91,0.587,0.797,0.541,56672.31,1,56,365
87757.2,0.454,0.851,0.527,36194.98,1,37,300
91067.05,0.473,0.828,0.427,106087.41,2,66,300
62201.55,0.468,0.798,0.492,30005.25,3,43,300
88154.28,0.591,0.796,0.582,70794.28,0,35,502
93209.32,0.425,0.822,0.612,83016.95,1,54,300
68417.87,0.594,0.961,0.407,16923.75,1,56,313
52449.47,0.465,0.887,0.393,59598.64,3,52,354
86320.88,0.539,0.836,0.466,78404.55,2,31,300
51082.96,0.486,0.771,0.497,54988.57,3,45,300
63985.84,0.559,0.864,0.554,14296.74,0,66,300
91207.82,0.591,0.778,0.492,110359.1,3,71,393
81827.82,0.443,0.779,0.485,62965.31,0,60,515
85757.8,0.406,0.744,0.562,64822.7,1,43,332
50571.81,0.433,0.872,0.525,30882.61,1,51,314
91695.72,0.485,0.836,0.499,17557.22,1,31,356
75121.25,0.583,0.848,0.472,74618.04,3,57,300
79141.98,0.415,0.815,0.496,96463.52,0,53,422
85688.54,0.446,0.815,0.448,21021.61,2,64,300
74568.06,0.576,0.886,0.474,33861.91,1,53,319
94382.57,0.416,0.835,0.568,34018.03,2,39,300
73903.81,0.513,0.686,0.475,31786.73,2,67,363
72236.51,0.423,0.841,0.584,65890.21,2,38,300
55567.95,0.493,0.865,0.588,45864.6,0,72,300
92570.25,0.428,0.814,0.425,58769.55,3,42,300
76969.15,0.499,0.864,0.494,51185.69,0,57,384
56319.05,0.445,0.852,0.463,28255.25,0,59,341
90493.81,0.519,0.885,0.549,83685.96,4,27,300
51631.11,0.505,0.795,0.43,38254.88,1,71,322
54045.7,0.541,0.702,0.572,38655.47,2,58,340
54435.87,0.596,0.82,0.51,28570.21,0,27,305
78483.52,0.564,0.891,0.509,41140.57,1,48,300
91890.98,0.494,0.75,0.549,36484.53,2,26,314
88386.55,0.411,0.794,0.462,83300.47,3,49,368
55719.26,0.445,0.848,0.523,18223.41,1,32,343
76971.89,0.518,0.849,0.504,67286.17,2,33,399
78114.08,0.443,0.758,0.426,51596.83,1,44,441
68376.31,0.403,0.807,0.547,77965.56,1,28,381
62544.67,0.592,0.807,0.503,14912.28,4,29,338
49877.75,0.495,0.819,0.438,16163.96,4,55,300
72298.53,0.584,0.72,0.471,22058.87,2,49,335
73566.46,0.52,0.759,0.535,46575.2,2,26,324
48293.85,0.537,0.765,0.469,19517.76,1,41,343
48713.65,0.492,0.806,0.596,43532.39,0,36,310
87463.47,0.543,0.81,0.487,28051.98,0,44,329
50382.49,0.514,0.746,0.552,18839.65,0,56,300
55616.47,0.525,0.802,0.499,59250.83,3,72,300
80441.6,0.435,0.746,0.458,49001.98,1,51,348
60108.03,0.533,0.824,0.542,53311.79,0,55,309
52443.43,0.458,0.899,0.531,28931.48,1,71,317
49496.73,0.419,0.772,0.455,57204.23,1,46,312
88632.0,0.436,0.9,0.447,67609.66,1,37,317
53689.06,0.408,0.872,0.487,45059.06,0,68,301
69822.13,0.531,0.827,0.499,23415.19,0,47,340
52477.69,0.584,0.834,0.541,11531.05,0,37,300
92740.92,0.461,0.828,0.486,49729.08,7,70,300
61233.59,0.581,0.79,0.521,19562.25,1,35,300
49623.85,0.506,0.83,0.499,49879.98,2,55,300
71025.82,0.541,0.886,0.5,94472.28,3,61,356
70640.98,0.51,0.812,0.524,69396.98,1,58,300
47956.18,0.518,0.86,0.584,26553.51,2,42,300
68441.5,0.575,0.777,0.544,18749.35,1,34,305
71939.74,0.417,0.898,0.522,86276.03,0,62,395
87963.31,0.517,0.795,0.52,74079.66,2,68,361
59305.33,0.53,0.799,0.538,27127.37,1,41,314
80242.52,0.489,0.817,0.452,36291.63,2,44,300
86354.57,0.554,0.826,0.55,19889.32,0,35,315
60760.37,0.575,0.86,0.564,30085.86,1,35,300
52426.2,0.571,0.864,0.465,28687.52,3,69,313
89200.3,0.443,0.844,0.506,61362.04,2,69,321
89411.34,0.457,0.829,0.415,73763.99,0,41,364
87281.16,0.404,0.78,0.521,78076.71,4,28,304
48396.07,0.421,0.856,0.487,47633.59,2,25,300
49303.33,0.557,0.809,0.56,53466.72,1,72,300
52338.06,0.592,0.885,0.465,11418.0,0,29,348
49408.47,0.453,0.754,0.505,38396.84,2,64,339
66587.52,0.475,0.891,0.46,75642.14,4,33,301
89674.54,0.462,0.877,0.523,63692.71,2,64,319
90428.68,0.403,0.885,0.443,56916.43,2,52,304
86096.27,0.488,0.823,0.536,46517.8,1,45,310
54968.19,0.564,0.86,0.415,54110.72,0,40,325
50626.11,0.415,0.797,0.469,47567.78,1,45,343
58375.44,0.417,0.762,0.485,16369.05,3,41,300
48211.97,0.559,0.864,0.52,26950.14,1,47,324
87503.67,0.428,0.761,0.549,98441.68,4,49,322
86223.47,0.507,0.823,0.598,34638.1,2,48,344
89259.76,0.401,0.852,0.425,57720.83,2,46,300
89660.96,0.512,0.889,0.489,25672.66,4,45,309
50173.14,0.482,0.779,0.554,32192.08,0,67,329
90738.59,0.569,0.864,0.473,88630.17,1,47,364
89509.25,0.536,0.736,0.54,86557.49,3,68,300
60637.75,0.574,0.807,0.519,36205.05,0,44,357
48204.06,0.477,0.82,0.499,52541.57,1,27,300
86253.51,0.589,0.794,0.48,94621.77,0,69,472
58744.62,0.549,0.824,0.492,14355.06,1,44,300
50372.75,0.421,0.855,0.533,17342.1,0,36,300
67661.34,0.447,0.838,0.504,45086.94,0,26,332
49814.96,0.492,0.783,0.475,55217.82,0,60,348
56931.54,0.505,0.81,0.444,44161.29,2,30,300
61939.35,0.542,0.731,0.489,48835.1,0,39,530
52101.65,0.468,0.921,0.507,25330.48,3,54,300
50920.18,0.405,0.823,0.477,36197.76,0,69,300
63361.74,0.509,0.842,0.467,48711.41,3,30,358
61760.11,0.407,0.815,0.525,56395.77,3,48,300
52473.5,0.488,0.811,0.595,15702.98,2,70,300
67737.93,0.557,0.783,0.596,15067.39,3,36,301
51019.48,0.45,0.875,0.514,37957.97,1,43,300
61244.89,0.46,0.783,0.569,26188.15,2,26,315
59048.95,0.422,0.878,0.557,13514.79,1,34,300
86440.07,0.452,0.864,0.666,45426.09,0,67,300
86531.37,0.47,0.763,0.577,68652.8,1,65,413
71356.08,0.522,0.826,0.492,53367.0,0,33,348
87185.74,0.448,0.884,0.474,74895.04,2,58,300
55816.0,0.593,0.801,0.487,20196.75,2,57,300
58607.62,0.429,0.735,0.546,68343.58,2,43,300
74844.92,0.47,0.767,0.605,81828.82,1,51,359
61964.36,0.408,0.792,0.558,27023.96,5,50,300
79708.38,0.481,0.808,0.416,79164.84,0,42,432
90632.38,0.401,0.881,0.551,42083.98,1,67,317
61895.8,0.506,0.754,0.446,29545.96,0,62,447
78028.03,0.486,0.836,0.459,73666.96,1,53,317
50179.32,0.466,0.88,0.486,41324.95,0,45,300
64601.27,0.583,0.843,0.436,13445.7,0,54,313
92598.14,0.449,0.766,0.492,87374.53,0,35,553
50208.71,0.48,0.784,0.513,38588.06,0,27,303
52362.7,0.508,0.815,0.539,33199.42,4,49,371
54075.92,0.478,0.832,0.478,42180.79,0,35,300
55354.54,0.454,0.837,0.514,14256.03,2,40,335
91351.81,0.402,0.781,0.574,55572.83,2,40,368
49636.37,0.417,0.732,0.53,44754.57,5,51,320
47644.18,0.455,0.835,0.506,27586.5,5,42,365
50239.58,0.483,0.848,0.506,24294.29,2,71,335
64141.95,0.457,0.825,0.46,56694.72,0,52,350
59814.58,0.529,0.864,0.502,54452.25,0,25,329
89536.1,0.437,0.844,0.535,91395.11,2,71,370
63830.1,0.43,0.903,0.504,66344.78,0,69,363
52313.0,0.478,0.821,0.506,58116.24,1,57,300
65899.13,0.585,0.758,0.561,29297.78,0,72,457
51478.21,0.505,0.782,0.478,50596.81,2,42,300
90407.53,0.51,0.823,0.514,81736.22,1,55,341
89229.46,0.556,0.86,0.463,100809.43,1,47,382
89387.96,0.468,0.806,0.427,22276.03,3,46,300
50783.55,0.581,0.881,0.531,24060.7,2,24,300
90653.93,0.537,0.827,0.541,87713.64,1,61,321
87271.11,0.527,0.824,0.542,99861.57,0,50,324
